# BASE VAL1 VAL2
# color 0:255:0 0:0:255 100:100:100
143	40.0	28.125	25.625
431	40.625	41.875	23.125
719	41.25	42.5	25.0
1007	43.125	41.875	23.125
1295	41.875	33.75	22.5
1583	45.625	34.375	22.5
1871	42.5	32.5	23.125
2159	36.875	30.625	28.125
2447	33.75	26.875	34.375
2735	46.25	21.25	28.125
3023	53.75	25.625	23.125
3311	47.5	32.5	22.5
3599	40.625	33.125	23.75
3887	46.875	34.375	22.5
4175	46.25	35.625	21.875
4463	51.875	30.625	23.125
4751	37.5	30.0	33.75
5039	20.625	45.625	43.75
5327	21.875	45.0	34.375
5615	23.125	43.125	33.125
5903	19.375	38.125	35.0
6191	14.375	42.5	36.25
6479	16.25	43.75	41.25
6767	17.5	37.5	40.0
7055	13.75	38.125	44.375
7343	21.25	33.75	40.625
7631	21.875	36.25	41.25
7919	30.0	36.25	32.5
8207	36.875	36.875	24.375
8495	35.625	34.375	16.875
8783	40.0	34.375	10.625
9071	43.125	40.0	9.375
9359	38.125	40.625	11.25
9647	38.125	39.375	8.75
9935	34.375	42.5	6.25
10223	39.375	44.375	7.5
10511	35.625	43.125	8.125
10799	33.125	38.75	6.875
11087	35.0	42.5	6.25
11375	36.25	42.5	10.0
11663	43.125	41.875	10.0
11951	40.0	36.875	15.625
12239	39.375	48.125	14.375
12527	32.5	43.125	10.625
12815	27.5	36.25	8.75
13103	35.625	32.5	10.625
13391	33.75	32.5	11.25
13679	27.5	31.25	18.125
13967	31.25	25.625	30.0
14255	35.0	21.25	29.375
14543	40.0	24.375	28.125
14831	36.875	30.0	33.125
15119	21.25	39.375	37.5
15407	38.75	33.75	28.125
15695	41.875	33.125	23.125
15983	27.5	46.875	31.875
16271	22.5	52.5	37.5
16559	24.375	49.375	32.5
16847	33.75	39.375	30.625
17135	43.125	38.75	25.0
17423	52.5	42.5	19.375
17711	46.875	40.0	26.875
17999	40.0	38.75	32.5
18287	46.25	41.875	28.125
18575	31.25	45.625	30.0
18863	15.625	50.625	27.5
19151	20.625	44.375	25.625
19439	30.0	38.75	34.375
19727	41.25	31.875	28.125
20015	48.125	39.375	17.5
20303	40.625	32.5	25.0
20591	29.375	18.75	44.375
20879	34.375	23.125	35.625
21167	24.375	25.0	36.25
21455	31.25	24.375	35.0
21743	39.375	21.875	42.5
22031	42.5	21.25	51.25
22319	42.5	25.0	48.75
22607	40.625	26.25	40.625
22895	43.75	31.875	20.0
23183	36.875	35.625	26.875
23471	20.0	39.375	30.625
23759	27.5	29.375	32.5
24047	31.875	32.5	32.5
24335	23.125	43.125	28.75
24623	33.125	38.125	21.875
24911	35.625	30.0	23.75
25199	25.625	38.75	32.5
25487	16.25	45.625	33.75
25775	28.75	39.375	26.25
26063	43.75	30.0	18.125
26351	41.875	35.0	18.125
26639	43.125	32.5	22.5
26927	45.0	31.875	19.375
27215	48.75	40.625	18.125
27503	42.5	43.125	20.625
27791	40.625	48.125	16.875
28079	39.375	41.875	11.25
28367	40.0	40.625	13.125
28655	33.75	37.5	18.75
28943	34.375	34.375	23.75
29231	34.375	32.5	24.375
29519	38.75	32.5	23.125
29807	37.5	36.875	23.125
30095	46.25	43.75	17.5
30383	45.0	39.375	18.125
30671	47.5	41.875	14.375
30959	54.375	50.625	10.625
31247	56.25	38.75	15.0
31535	48.75	45.0	14.375
31823	51.25	49.375	13.75
32111	43.75	39.375	22.5
32399	25.625	45.0	38.75
32687	21.25	44.375	38.125
32975	18.75	50.0	43.125
33263	15.0	49.375	46.875
33551	21.875	45.0	40.625
33839	30.0	31.25	46.875
34127	36.875	18.125	53.125
34415	38.125	16.875	48.75
34703	34.375	14.375	53.125
34991	34.375	20.0	55.0
35279	41.875	18.125	51.875
35567	43.75	18.75	49.375
35855	33.125	23.75	47.5
36143	31.25	23.75	46.25
36431	32.5	23.125	48.125
36719	30.0	20.0	40.625
37007	30.0	21.25	42.5
37295	40.625	16.25	51.875
37583	38.75	13.125	51.25
37871	38.75	15.625	49.375
38159	37.5	20.625	50.0
38447	39.375	26.875	45.0
38735	38.125	21.25	41.25
39023	37.5	12.5	46.875
39311	43.75	10.625	50.0
39599	36.875	16.25	50.625
39887	33.125	14.375	48.75
40175	33.75	16.25	47.5
40463	39.375	23.125	40.625
40751	46.25	21.25	39.375
41039	43.75	22.5	39.375
41327	44.375	21.875	33.75
41615	43.125	25.0	31.875
41903	41.875	23.75	40.625
42191	40.625	24.375	40.0
42479	39.375	26.875	36.875
42767	45.0	23.125	33.75
43055	45.625	21.25	34.375
43343	46.25	20.625	36.875
43631	49.375	22.5	41.25
43919	48.125	20.0	36.875
44207	41.25	24.375	31.25
44495	36.875	30.0	30.625
44783	33.125	40.625	20.0
45071	33.75	45.625	15.625
45359	30.625	44.375	25.0
45647	32.5	40.625	31.875
45935	37.5	42.5	21.875
46223	34.375	45.0	16.25
46511	30.625	48.125	20.0
46799	28.125	47.5	23.125
47087	32.5	47.5	20.625
47375	35.0	46.875	19.375
47663	34.375	41.875	21.875
47951	38.75	43.125	20.625
48239	36.875	41.875	22.5
48527	35.625	40.625	23.75
48815	37.5	45.0	20.625
49103	35.625	45.625	15.625
49391	30.0	45.625	21.25
49679	26.875	44.375	27.5
49967	30.0	40.625	26.25
50255	33.125	46.25	24.375
50543	36.25	39.375	23.125
50831	36.25	45.625	21.875
51119	31.875	51.25	24.375
51407	36.875	47.5	21.875
51695	35.625	34.375	26.25
51983	31.25	26.875	33.75
52271	43.75	25.625	36.25
52559	45.0	20.625	29.375
52847	41.875	33.75	25.0
53135	37.5	43.75	28.75
53423	30.625	36.875	35.625
53711	37.5	37.5	30.0
53999	37.5	40.625	23.125
54287	33.75	26.875	30.625
54575	27.5	29.375	43.75
54863	28.125	24.375	48.125
55151	27.5	27.5	41.875
55439	41.875	28.125	25.0
55727	36.25	39.375	28.75
56015	27.5	39.375	27.5
56303	30.0	25.625	33.75
56591	32.5	25.0	38.125
56879	21.875	34.375	41.875
57167	23.75	36.875	45.0
57455	19.375	42.5	46.25
57743	13.125	40.0	43.125
58031	16.25	36.25	40.625
58319	18.125	31.875	45.0
58607	20.625	24.375	44.375
58895	26.875	22.5	43.125
59183	32.5	25.0	40.625
59471	27.5	33.75	36.25
59759	28.125	33.75	34.375
60047	21.875	41.25	43.125
60335	28.125	39.375	31.25
60623	35.0	37.5	18.75
60911	33.75	35.625	24.375
61199	38.75	33.75	25.0
61487	36.875	38.75	23.75
61775	31.875	48.75	27.5
62063	38.125	43.125	33.125
62351	38.125	40.625	28.125
62639	31.25	50.625	28.125
62927	31.25	44.375	28.75
63215	38.75	45.0	25.625
63503	41.875	43.125	29.375
63791	38.75	36.25	25.625
64079	41.25	25.625	25.625
64367	40.625	22.5	27.5
64655	40.625	15.625	40.0
64943	31.875	39.375	30.625
65231	29.375	29.375	33.125
65519	34.375	25.625	33.75
65807	46.25	26.25	25.625
66095	42.5	26.875	25.0
66383	34.375	33.75	23.125
66671	34.375	39.375	27.5
66959	35.0	21.25	30.625
67247	41.25	11.875	36.875
67535	36.875	20.625	39.375
67823	30.0	30.625	43.125
68111	28.75	35.0	38.125
68399	20.0	32.5	48.75
68687	20.625	39.375	38.125
68975	32.5	58.125	17.5
69263	39.375	52.5	18.125
69551	34.375	51.25	21.25
69839	29.375	40.625	26.25
70127	22.5	31.25	34.375
70415	18.125	35.625	40.0
70703	17.5	37.5	40.625
70991	33.75	27.5	35.625
71279	51.875	20.0	35.0
71567	50.625	21.875	45.625
71855	33.125	28.125	41.875
72143	24.375	33.75	38.75
72431	27.5	39.375	35.625
72719	29.375	36.875	34.375
73007	23.75	39.375	38.75
73295	26.25	31.875	47.5
73583	28.75	33.75	48.125
73871	25.0	36.875	55.0
74159	23.75	35.625	47.5
74447	21.875	36.875	25.625
74735	37.5	32.5	26.875
75023	43.75	28.125	31.875
75311	41.25	26.25	31.875
75599	35.0	38.75	23.125
75887	31.25	42.5	21.25
76175	31.875	44.375	24.375
76463	35.625	41.875	25.0
76751	25.0	37.5	35.0
77039	21.25	31.875	37.5
77327	25.0	26.875	30.625
77615	32.5	24.375	26.25
77903	28.125	41.25	29.375
78191	35.0	40.625	23.75
78479	38.125	29.375	24.375
78767	33.125	28.75	29.375
79055	36.25	28.125	30.625
79343	31.875	26.875	30.0
79631	30.625	21.875	39.375
79919	28.125	33.75	39.375
80207	33.125	50.625	28.125
80495	30.0	44.375	30.0
80783	26.875	45.0	28.125
81071	30.0	43.125	30.625
81359	32.5	48.125	26.25
81647	40.0	56.875	20.625
81935	43.125	48.125	26.875
82223	38.125	46.25	27.5
82511	37.5	33.125	28.125
82799	47.5	24.375	30.625
83087	41.25	24.375	36.25
