# BASE VAL1 VAL2
# color 0:255:0 0:0:255 100:100:100
143	45.0	31.25	31.25
431	38.75	33.75	35.0
719	46.25	40.0	25.0
1007	46.25	35.0	28.75
1295	45.0	33.75	21.25
1583	51.25	36.25	27.5
1871	36.25	32.5	31.25
2159	47.5	26.25	30.0
2447	45.0	30.0	27.5
2735	31.25	50.0	25.0
3023	32.5	43.75	25.0
3311	22.5	47.5	28.75
3599	32.5	45.0	32.5
3887	26.25	45.0	38.75
4175	30.0	42.5	38.75
4463	26.25	53.75	33.75
4751	20.0	46.25	30.0
5039	45.0	51.25	18.75
5327	30.0	43.75	28.75
5615	21.25	48.75	36.25
5903	21.25	38.75	32.5
6191	17.5	40.0	36.25
6479	11.25	48.75	42.5
6767	25.0	36.25	36.25
7055	7.5	38.75	41.25
7343	18.75	35.0	42.5
7631	27.5	35.0	38.75
7919	25.0	33.75	32.5
8207	40.0	41.25	23.75
8495	33.75	35.0	21.25
8783	41.25	33.75	11.25
9071	41.25	35.0	10.0
9359	45.0	45.0	8.75
9647	40.0	38.75	7.5
9935	38.75	42.5	8.75
10223	41.25	46.25	8.75
10511	36.25	42.5	11.25
10799	42.5	41.25	8.75
11087	33.75	43.75	7.5
11375	33.75	38.75	6.25
11663	36.25	37.5	5.0
11951	32.5	42.5	10.0
12239	37.5	33.75	2.5
12527	28.75	41.25	12.5
12815	46.25	57.5	8.75
13103	38.75	46.25	1.25
13391	28.75	43.75	5.0
13679	37.5	52.5	8.75
13967	40.0	46.25	3.75
14255	35.0	51.25	6.25
14543	25.0	32.5	27.5
14831	35.0	46.25	27.5
15119	32.5	40.0	21.25
15407	37.5	36.25	32.5
15695	15.0	50.0	45.0
15983	38.75	31.25	46.25
16271	36.25	30.0	42.5
16559	25.0	47.5	27.5
16847	31.25	52.5	37.5
17135	33.75	45.0	32.5
17423	28.75	43.75	28.75
17711	23.75	45.0	42.5
17999	40.0	22.5	55.0
18287	38.75	23.75	52.5
18575	32.5	36.25	43.75
18863	36.25	26.25	52.5
19151	41.25	33.75	42.5
19439	28.75	50.0	27.5
19727	35.0	42.5	23.75
20015	30.0	48.75	26.25
20303	25.0	41.25	41.25
20591	37.5	17.5	46.25
20879	40.0	22.5	41.25
21167	27.5	35.0	35.0
21455	31.25	43.75	36.25
21743	21.25	36.25	40.0
22031	38.75	27.5	50.0
22319	41.25	23.75	52.5
22607	38.75	32.5	46.25
22895	18.75	31.25	37.5
23183	21.25	37.5	31.25
23471	18.75	36.25	38.75
23759	35.0	22.5	45.0
24047	31.25	27.5	31.25
24335	37.5	31.25	27.5
24623	32.5	30.0	18.75
24911	27.5	33.75	40.0
25199	25.0	52.5	35.0
25487	42.5	27.5	26.25
25775	27.5	25.0	33.75
26063	31.25	41.25	26.25
26351	12.5	40.0	36.25
26639	25.0	27.5	48.75
26927	31.25	30.0	46.25
27215	36.25	26.25	40.0
27503	41.25	28.75	25.0
27791	40.0	40.0	10.0
28079	42.5	42.5	13.75
28367	37.5	28.75	16.25
28655	42.5	42.5	21.25
28943	40.0	40.0	13.75
29231	40.0	42.5	17.5
29519	33.75	38.75	20.0
29807	38.75	38.75	17.5
30095	37.5	33.75	15.0
