# BASE VAL1 VAL2
# color 0:255:0 0:0:255 100:100:100
4	39.0625	18.125	29.6875
13	39.375	18.125	29.6875
22	39.375	18.4375	30.0
31	39.375	18.4375	29.6875
40	39.0625	18.4375	30.0
49	39.0625	18.4375	30.0
58	39.0625	18.4375	30.625
67	39.375	18.4375	30.9375
76	39.0625	18.125	30.9375
85	39.0625	18.125	30.9375
94	39.375	17.8125	31.25
103	39.0625	17.8125	31.5625
112	39.0625	17.8125	31.875
121	39.0625	17.8125	31.875
130	39.0625	18.125	32.1875
139	38.75	18.125	32.5
148	38.75	17.8125	32.8125
157	38.125	18.125	33.125
166	37.8125	18.125	33.75
175	37.5	18.4375	33.125
184	37.5	18.4375	32.8125
193	37.5	18.4375	32.5
202	36.875	18.75	32.1875
211	36.25	18.4375	32.1875
220	35.625	18.75	31.5625
229	35.625	18.75	31.25
238	35.9375	19.0625	30.3125
247	36.25	19.0625	29.6875
256	36.5625	19.0625	29.6875
265	36.25	18.4375	29.0625
274	36.5625	17.8125	28.4375
283	36.5625	18.4375	28.125
292	36.5625	18.125	28.125
301	35.9375	18.125	28.4375
310	36.25	18.4375	28.125
319	35.9375	18.4375	28.125
328	36.25	17.8125	28.4375
337	35.9375	18.125	28.4375
346	36.25	17.8125	28.4375
355	35.9375	18.4375	28.4375
364	35.625	18.4375	28.75
373	35.625	19.0625	28.4375
382	35.625	19.0625	28.125
391	35.9375	18.75	28.125
400	36.25	18.4375	28.4375
409	36.5625	17.8125	28.75
418	37.1875	17.5	29.0625
427	37.1875	17.1875	29.375
436	37.8125	16.875	29.375
445	38.125	16.5625	29.375
454	38.4375	15.9375	29.0625
463	38.4375	15.625	28.75
472	37.8125	15.625	28.4375
481	37.8125	15.3125	28.75
490	38.4375	15.625	28.4375
499	39.0625	15.0	28.75
508	39.375	14.6875	28.4375
517	39.375	14.6875	28.4375
526	39.6875	14.6875	28.4375
535	40.0	15.0	28.75
544	40.3125	15.0	29.375
553	40.0	15.0	29.375
562	40.0	15.0	29.375
571	40.9375	15.0	29.0625
580	40.625	15.0	29.0625
589	40.9375	14.6875	28.75
598	40.9375	14.375	29.375
607	41.25	14.375	29.6875
616	41.5625	13.75	29.6875
625	42.1875	14.375	29.6875
634	41.5625	14.6875	29.6875
643	40.9375	14.6875	29.375
652	40.625	14.6875	29.0625
661	40.0	14.6875	29.0625
670	40.3125	14.6875	29.375
679	40.3125	14.6875	28.75
688	40.9375	14.375	29.0625
697	41.25	14.375	29.0625
706	41.5625	14.375	29.375
715	41.875	13.75	29.0625
724	42.1875	13.75	28.75
733	42.1875	13.75	29.0625
742	42.5	13.75	30.0
751	42.5	13.75	30.0
760	42.5	14.0625	30.0
769	41.875	14.0625	30.0
778	41.875	13.75	30.625
787	41.25	13.75	30.0
796	41.25	13.75	30.3125
805	40.9375	14.0625	30.625
814	41.25	14.375	30.625
823	40.625	14.375	30.3125
832	40.9375	13.75	30.625
841	40.0	13.75	29.6875
850	40.3125	13.75	29.375
859	39.6875	13.4375	30.0
868	39.6875	13.4375	29.375
877	40.0	13.4375	29.0625
886	40.0	13.4375	29.375
895	40.3125	13.4375	29.375
904	40.0	13.4375	29.0625
913	39.6875	13.125	29.0625
922	40.0	13.125	28.75
931	40.0	13.4375	28.4375
940	39.6875	13.4375	28.4375
949	40.0	13.4375	28.125
958	39.375	13.4375	28.125
967	39.375	13.4375	28.125
976	39.0625	13.4375	28.125
985	39.0625	13.4375	28.4375
994	39.375	13.4375	28.75
1003	39.6875	13.4375	28.4375
1012	39.6875	13.4375	27.8125
