# BASE VAL1 VAL2
# color 0:255:0 0:0:255 100:100:100
35	44.375	34.375	31.25
107	43.75	33.125	31.875
179	43.75	36.25	33.75
251	40.625	40.0	31.25
323	41.875	38.125	30.625
395	39.375	38.75	31.875
467	41.25	36.875	29.375
539	45.0	36.875	29.375
611	44.375	37.5	28.125
683	44.375	38.125	29.375
755	43.125	35.625	26.875
827	41.25	38.125	28.125
899	44.375	36.25	25.0
971	45.625	38.125	24.375
1043	46.25	38.125	25.625
1115	46.25	37.5	25.0
1187	48.125	34.375	25.0
1259	50.0	36.25	26.875
1331	50.625	37.5	28.75
1403	50.0	36.25	28.75
1475	46.875	35.625	28.75
1547	43.75	37.5	29.375
1619	42.5	36.25	27.5
1691	41.875	33.125	27.5
1763	41.25	31.25	30.0
1835	41.875	30.625	28.75
1907	43.125	31.25	30.0
1979	42.5	31.25	26.25
2051	43.75	28.125	28.75
2123	43.75	28.125	30.625
2195	44.375	31.875	28.125
2267	41.25	34.375	26.875
2339	39.375	36.875	27.5
2411	37.5	38.125	27.5
2483	36.875	40.625	25.625
2555	33.75	42.5	22.5
2627	30.0	48.125	24.375
2699	33.125	44.375	23.75
2771	31.875	45.0	24.375
2843	30.625	46.875	25.0
2915	30.625	47.5	26.875
2987	28.125	48.125	29.375
3059	29.375	46.875	31.25
3131	30.625	48.125	30.0
3203	28.75	46.25	30.625
3275	30.625	45.625	33.125
3347	30.0	42.5	33.125
3419	31.875	41.25	33.75
3491	31.875	42.5	34.375
3563	30.0	42.5	36.25
3635	31.25	40.625	33.75
3707	28.75	45.625	36.875
3779	28.125	46.25	36.875
3851	30.625	45.625	36.875
3923	27.5	48.125	35.625
3995	29.375	45.0	35.0
4067	26.875	45.625	36.875
4139	26.875	51.25	33.75
4211	28.75	50.625	31.25
4283	23.75	54.375	30.625
4355	25.0	55.0	27.5
4427	23.125	48.75	29.375
4499	24.375	51.875	25.625
4571	26.25	51.25	25.0
4643	30.0	46.875	23.75
4715	35.625	47.5	21.875
4787	38.75	43.125	22.5
4859	39.375	40.0	21.875
4931	40.0	47.5	23.125
5003	39.375	45.625	23.75
5075	34.375	43.125	27.5
5147	30.625	45.0	29.375
5219	26.875	43.75	31.875
5291	25.0	48.75	32.5
5363	25.0	47.5	34.375
5435	25.625	44.375	31.875
5507	22.5	45.625	31.25
5579	23.75	43.125	31.25
5651	22.5	40.0	31.25
5723	20.625	39.375	31.875
5795	18.125	38.75	34.375
5867	17.5	37.5	33.125
5939	14.375	36.875	36.875
6011	15.0	40.0	37.5
6083	15.625	43.125	38.75
6155	11.875	43.125	40.625
6227	13.125	43.125	43.75
6299	14.375	41.25	42.5
6371	16.25	43.125	42.5
6443	18.75	39.375	40.625
6515	16.875	38.125	39.375
6587	16.875	39.375	41.25
6659	17.5	37.5	39.375
6731	15.0	37.5	39.375
6803	11.875	41.25	40.625
6875	11.875	38.125	43.125
6947	13.125	37.5	43.125
7019	14.375	36.25	42.5
7091	16.25	33.75	43.125
7163	19.375	32.5	40.625
7235	22.5	33.75	40.0
7307	24.375	34.375	41.875
7379	21.25	37.5	43.125
7451	20.625	36.25	41.875
7523	21.25	36.25	40.625
7595	23.75	34.375	40.625
7667	27.5	39.375	37.5
7739	26.875	36.875	35.0
7811	31.875	36.875	29.375
7883	36.25	36.25	26.25
7955	40.0	39.375	24.375
8027	38.125	37.5	23.75
8099	37.5	37.5	23.75
8171	39.375	35.625	21.875
8243	40.625	35.625	20.0
8315	36.25	35.0	20.0
8387	36.25	34.375	15.625
8459	38.75	32.5	16.25
8531	40.625	34.375	14.375
8603	39.375	33.75	10.625
8675	39.375	34.375	11.25
8747	40.0	34.375	9.375
8819	41.875	37.5	10.0
8891	38.75	36.875	10.625
8963	43.125	38.75	9.375
9035	42.5	40.625	9.375
9107	41.875	42.5	10.0
9179	40.625	43.125	8.125
9251	40.625	41.875	8.125
9323	40.0	39.375	9.375
9395	40.0	41.25	10.625
9467	37.5	39.375	10.0
9539	40.625	40.625	8.75
9611	39.375	37.5	9.375
9683	39.375	36.875	9.375
9755	40.0	37.5	10.0
9827	39.375	41.875	9.375
9899	38.125	41.875	8.75
9971	39.375	40.625	8.125
10043	39.375	43.75	8.125
10115	40.0	45.0	8.125
10187	41.25	43.125	10.0
10259	38.125	38.75	8.125
10331	39.375	41.25	9.375
10403	37.5	38.75	9.375
10475	39.375	38.75	9.375
10547	36.875	38.75	9.375
10619	36.875	40.0	8.125
10691	36.25	41.25	7.5
10763	35.0	43.125	8.125
10835	35.0	40.0	8.125
10907	33.75	40.625	6.875
10979	33.75	40.0	8.125
11051	33.75	40.625	7.5
11123	36.25	40.0	6.875
11195	35.625	39.375	6.875
11267	36.25	38.125	5.625
11339	35.0	39.375	5.0
11411	34.375	40.0	6.875
11483	33.125	39.375	6.875
11555	33.75	40.625	6.875
11627	32.5	41.25	6.875
11699	30.625	38.75	7.5
11771	31.875	40.625	7.5
11843	34.375	38.125	6.25
11915	36.25	36.875	5.0
11987	38.125	40.0	3.125
12059	37.5	38.125	5.0
12131	36.875	40.625	6.875
12203	35.625	36.25	7.5
12275	37.5	45.0	7.5
12347	36.25	49.375	8.125
12419	36.25	50.625	10.625
12491	35.625	48.125	11.875
12563	35.625	45.625	10.625
12635	37.5	46.875	7.5
12707	39.375	50.0	7.5
12779	36.875	44.375	6.25
12851	33.125	40.625	5.625
12923	33.125	40.625	5.0
12995	35.0	43.75	3.125
13067	32.5	44.375	3.75
13139	33.125	43.75	5.625
13211	30.625	43.125	6.875
13283	31.875	46.25	6.875
13355	34.375	49.375	6.875
13427	34.375	47.5	7.5
13499	37.5	48.125	7.5
13571	39.375	48.125	6.875
13643	38.75	48.125	5.0
13715	41.875	48.125	3.75
13787	41.875	49.375	3.75
13859	41.25	48.125	2.5
13931	35.625	48.75	3.75
14003	31.25	45.625	7.5
14075	31.875	41.875	11.25
14147	27.5	40.625	15.625
