# BASE VAL1 VAL2
# color 0:255:0 0:0:255 100:100:100
17	42.5	10.0	23.75
53	37.5	18.75	31.25
89	38.75	23.75	31.25
125	37.5	25.0	32.5
161	32.5	26.25	35.0
197	30.0	33.75	31.25
233	25.0	38.75	30.0
269	25.0	38.75	25.0
305	26.25	32.5	22.5
341	26.25	26.25	23.75
377	25.0	26.25	28.75
413	31.25	27.5	26.25
449	35.0	21.25	30.0
485	35.0	16.25	31.25
521	41.25	12.5	30.0
557	45.0	13.75	31.25
593	47.5	13.75	30.0
629	51.25	12.5	32.5
665	51.25	11.25	35.0
701	52.5	10.0	36.25
737	52.5	6.25	36.25
773	52.5	7.5	37.5
809	46.25	6.25	38.75
845	46.25	5.0	40.0
881	41.25	5.0	37.5
917	36.25	7.5	36.25
953	30.0	8.75	28.75
989	30.0	15.0	25.0
1025	26.25	20.0	22.5
1061	25.0	25.0	20.0
1097	25.0	28.75	17.5
1133	23.75	28.75	16.25
1169	31.25	28.75	18.75
1205	33.75	27.5	18.75
1241	33.75	23.75	21.25
1277	41.25	16.25	26.25
1313	43.75	13.75	26.25
1349	50.0	7.5	31.25
1385	47.5	11.25	30.0
1421	43.75	12.5	31.25
1457	53.75	8.75	32.5
1493	53.75	10.0	35.0
1529	50.0	8.75	36.25
1565	47.5	11.25	35.0
1601	45.0	8.75	32.5
1637	48.75	6.25	33.75
1673	45.0	6.25	32.5
1709	40.0	6.25	32.5
1745	41.25	5.0	28.75
1781	46.25	5.0	30.0
1817	46.25	7.5	30.0
1853	43.75	8.75	28.75
1889	42.5	10.0	27.5
1925	41.25	11.25	27.5
1961	43.75	12.5	30.0
1997	42.5	12.5	30.0
2033	38.75	13.75	30.0
2069	41.25	11.25	31.25
2105	35.0	13.75	30.0
2141	31.25	16.25	25.0
2177	28.75	22.5	31.25
2213	23.75	25.0	35.0
2249	18.75	31.25	36.25
2285	15.0	31.25	42.5
2321	8.75	35.0	47.5
2357	7.5	36.25	51.25
2393	6.25	36.25	56.25
2429	6.25	33.75	52.5
2465	6.25	35.0	53.75
2501	6.25	36.25	53.75
2537	7.5	36.25	52.5
2573	10.0	40.0	57.5
2609	15.0	38.75	56.25
2645	15.0	40.0	58.75
2681	15.0	41.25	57.5
2717	15.0	38.75	53.75
2753	13.75	35.0	53.75
2789	11.25	35.0	52.5
2825	8.75	32.5	48.75
2861	12.5	27.5	45.0
2897	16.25	23.75	40.0
2933	18.75	22.5	41.25
2969	21.25	17.5	40.0
3005	26.25	17.5	41.25
3041	31.25	12.5	38.75
3077	36.25	13.75	40.0
3113	37.5	11.25	42.5
3149	41.25	8.75	43.75
3185	48.75	10.0	41.25
3221	51.25	7.5	37.5
3257	50.0	7.5	35.0
3293	53.75	10.0	35.0
3329	50.0	8.75	32.5
3365	45.0	15.0	32.5
3401	38.75	21.25	35.0
3437	28.75	25.0	42.5
3473	22.5	31.25	43.75
3509	17.5	40.0	42.5
3545	10.0	42.5	47.5
3581	10.0	47.5	47.5
3617	12.5	43.75	47.5
3653	12.5	41.25	42.5
3689	15.0	41.25	42.5
3725	15.0	36.25	42.5
3761	16.25	33.75	46.25
3797	16.25	32.5	45.0
3833	13.75	31.25	42.5
3869	10.0	28.75	46.25
3905	8.75	28.75	47.5
3941	7.5	26.25	45.0
3977	8.75	25.0	41.25
4013	12.5	23.75	37.5
4049	12.5	23.75	33.75
4085	16.25	26.25	27.5
4121	23.75	25.0	23.75
4157	27.5	23.75	20.0
4193	28.75	21.25	18.75
